Material,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
test358,2.468654572940287,2.468654572940287,0.12397408037288993,0.12397408037288993,0.20490958250793626,12.976744186046512,546.4820000000002,519.2660000000004,546.2267292639999,200,0,0.25163205041577547,-0.31142373568121773,0.31142373568121773,0.25163205041577547,0.3953488372093023,0.8837209302325582,1.4883720930232558,15.183776702422094,9.331042701957811,2.4279084522378622,-2.440393751146075,2.458151269879255,-2.609237905638701,6.9997302858466215,1.2534558442710022,3.0816429190280776,1.43168705391889,2038.674989236881,28.32948739907079,23.560234728309446,23.560234728309446,21.36530598075513,14.909801677134658,14.909801677134658,11.347444762067257,11.347444762067257,9.013578276408463,9.013578276408463,7.240469503871279,7.240469503871279,-5.535064935064932,24257848934.960648,24.10031522040332,9.504789746976355,3.6147671438778772,251.7293415426313,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,115.26097430077064,86.81869774126096,34.124317648101375,0.0,0.0,67.99792814357816,0.0,0.0,0.0,0.0,9.799819461700956,163.7919108484635,0.0,11.126902983393991,26.188229242945457,34.124317648101375,0.0,0.0,6.712752285302701,0.0,0.0,0.0,163.7919108484635,0.0,21.899351412323583,0.0,6.48,0.0,0.0,0.0,6.712752285302701,0.0,11.374772549367124,61.037306292302326,0.0,0.0,173.59173031016442,0.0,0.0,0.0,4.937309145880574,2.512412048662951,13.704900568507174,0.0,59.72140415657641,0.0,0.12397408037288993,0.0,0.0,43,0,2,0,2,2,0,7,0,7,0,0,2,0,3,2,3,0,0,0,0,0,5.3271727675764575,9,8.589400000000003,183.4059999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test359,4.849762219702696,4.849762219702696,0.7868225623582767,0.7868225623582767,0.20178517475261804,11.789473684210526,528.6660000000002,508.50600000000026,528.1190866400002,182,0,0.13290341944584405,-0.30632986907190807,0.30632986907190807,0.13290341944584405,0.42105263157894735,0.7368421052631579,1.0526315789473684,32.14075923185305,10.06101438956279,2.319531911619083,-2.2976247552729103,2.5672851144466384,-2.134871364741436,7.576379168876811,1.2596806643190053,3.673069083446805,1.5531352538635557,1592.101017186791,25.312979541125735,20.046783537719993,21.679776699575445,18.898979485566354,12.109099130931844,13.569692617612288,8.633105503352613,9.69000087906393,6.379051636322031,7.435947012033345,4.769316029202209,5.869311323707279,-4.6599999999999975,1808967599.9456334,22.530815719152493,9.661012023690922,3.7818453890155737,227.21253678977843,9.799819461700956,33.78294653396677,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,72.79640482153933,48.53093654769288,22.74954509873425,23.082766978688724,0.0,79.61525861138973,0.0,8.747079962832899,8.725398582164342,0.0,9.799819461700956,121.32734136923226,0.0,0.0,9.799819461700956,45.4990901974685,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,130.05273995139657,0.0,11.033401435232523,0.0,56.980000000000004,0.0,0.0,0.0,0.0,0.0,56.53249163270102,23.082766978688724,0.0,72.79640482153933,58.33075600939383,17.47247854499724,19.399048878810785,2.4105988074242037,4.402025699168556,0.0,8.945018205833502,0.0,41.17664174209628,0.0,0.0,0.0,0.0,38,0,6,0,1,1,0,5,1,6,0,0,7,0,8,2,6,0,0,0,0,0,5.728170567534123,7,9.357299999999995,158.32199999999972,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test360,4.708630361107814,4.708630361107814,0.11481870400913174,-0.11481870400913174,0.2463649171601931,12.542857142857143,493.6610000000002,470.47700000000015,493.1394877360001,172,0,0.11479335552772388,-0.3105059435611503,0.3105059435611503,0.11479335552772388,0.6285714285714286,1.1714285714285715,1.7714285714285714,32.14075899803822,9.823337677987189,2.3063166051294104,-2.2550277544578723,2.5125188093124975,-2.122171499860214,7.5761962665021105,0.5964039986694541,3.5352895170062957,1.5045076517544171,1555.8179828383713,23.99298858481683,19.635468327082275,21.268461488937728,17.020987953494505,11.438278737681905,12.89887222436235,9.476257417696091,10.533152793407405,6.11723179659888,7.174127172310189,4.619904687129353,5.739174851283929,-3.679999999999999,196188770.57255417,21.826719517165092,8.51712038914847,3.7693658830812202,211.8553773710975,4.899909730850478,22.40817398459965,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,69.30214814676475,47.376644371863435,28.189061807444677,23.082766978688724,0.0,62.55309978733906,0.0,8.747079962832899,8.725398582164342,26.186202068468653,4.899909730850478,90.49259045015957,0.0,11.126902983393991,4.899909730850478,28.43693137341781,0.0,11.728187345198613,8.747079962832899,16.769570102886888,0.0,26.334663090768867,93.65453754062689,0.0,22.160304418626517,0.0,53.74,0.0,0.0,0.0,5.41499046939678,0.0,56.16068728374132,23.082766978688724,0.0,12.13273413692322,107.20376542396032,8.73623927249862,18.787859815574876,2.4964124967858035,2.2564037960863357,0.0,10.017713978173555,0.0,29.453146194558567,0.0,6.571797052154195,0.0,0.14285714285714285,35,0,5,0,1,1,0,4,1,5,0,0,6,0,7,2,4,0,0,0,0,0,5.311451366510619,6,8.852000000000002,147.77499999999975,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test361,17.126106859410427,17.126106859410427,0.5441389705305653,-4.182096088435374,0.20113521630547676,15.880952380952381,555.4810000000004,523.2250000000004,555.265734864,208,0,0.7369771589875184,-0.3930246819508111,0.7369771589875184,0.3930246819508111,0.6666666666666666,1.2380952380952381,1.880952380952381,19.248081271443375,9.863967528237614,2.5660586352844086,-2.3253236857096446,2.4815632510845034,-2.5122662616683846,6.582415881095092,-0.36345188496133846,3.4275626559920003,1.5051183563198682,1955.3173173098396,29.335769856394943,24.489874577931598,24.489874577931598,20.23008793884865,14.410815554308,14.410815554308,11.328171577451679,11.328171577451679,8.99271420414918,8.99271420414918,7.363887126737914,7.363887126737914,-4.705064935064934,4859132733.554268,26.210042043434928,9.416029575120954,3.539615323480557,244.96029325854943,22.495879045705244,5.697039313055833,11.408724315826536,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,78.86277189000094,79.55369647978098,40.702098295741735,0.0,13.117856656867854,40.40205911099965,0.0,4.47811265798691,0.0,34.61868599845312,4.899909730850478,137.04673080142226,0.0,11.126902983393991,4.899909730850478,20.00609033655961,0.0,0.0,21.646385130295943,0.0,13.847474399381248,37.72251908046579,120.09542332002836,0.0,27.472455942392852,0.0,11.18,6.970048599862962,0.0,8.631317787192485,0.0,22.79658030552346,55.68082382658207,8.96465152766228,0.0,113.48145788845406,29.165378004696915,0.0,36.8827376228269,0.0,2.1031838227842914,2.165454076619023,9.461503217706946,0.0,34.26277476220443,0.0,5.457679831191735,0.0,0.1388888888888889,42,0,3,0,2,2,0,4,1,5,0,0,2,0,6,3,4,0,0,0,0,0,5.876060263003498,7,9.491739999999998,171.47439999999958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,4,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test362,2.4845528496892584,2.4845528496892584,0.0699056937781235,-0.0699056937781235,0.18341343609156452,14.5,612.5850000000002,579.3210000000003,612.2736794560001,226,0,0.251632050386372,-0.3114237385695776,0.3114237385695776,0.251632050386372,0.4166666666666667,0.9166666666666666,1.5208333333333333,15.183876203431668,9.33105497907374,2.4325094168843324,-2.4403529236342956,2.5063365089686234,-2.609237138934485,6.999729999741874,0.6604021721628147,3.372280526412233,1.2854626012762287,2283.219917562782,31.984187937450034,27.060234728309446,27.060234728309446,23.592486164205816,16.90381861299095,16.90381861299095,13.751682508824418,13.751682508824418,10.829763995913458,10.829763995913458,8.658346845178013,8.658346845178013,-5.795064935064932,287193035466.80035,27.329901414838606,10.10050568227189,3.759684108169365,282.1937664066207,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,123.04208163169028,104.36642234758098,39.53930811749815,0.0,0.0,57.225479714648564,0.0,0.0,0.0,19.26246486877803,9.799819461700956,174.9188138318575,0.0,22.253805966787983,26.188229242945457,34.124317648101375,0.0,0.0,6.712752285302701,5.41499046939678,0.0,24.974377382775238,163.7919108484635,0.0,22.253805966787983,0.0,6.48,0.0,0.0,0.0,12.12774275469948,0.0,0.0,83.89343637952784,0.0,0.0,187.43920470954566,0.0,0.0,0.0,4.969105699378517,0.0,19.155501985412737,0.0,60.611394824237045,0.0,4.84733082430503,0.0,0.06666666666666667,48,0,2,1,2,3,0,7,0,7,0,0,2,0,3,2,3,0,0,0,0,0,5.7509546778439145,10,9.742499999999998,203.46399999999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test363,17.08541810372681,17.08541810372681,0.16540206005590985,-4.143028601113693,0.18065917200167386,17.32608695652174,606.5690000000003,569.2730000000005,606.301786024,228,0,0.7369340178568703,-0.39302554686464986,0.7369340178568703,0.39302554686464986,0.6304347826086957,1.2173913043478262,1.934782608695652,19.24808300853282,9.811791971316296,2.5605201977283722,-2.325136001555387,2.5153369858065098,-2.5098769341494345,6.5892361582749235,-0.3630728513470054,3.578165589092204,1.2730265396880145,2228.3698937211147,32.28336361358765,27.465310713242015,27.465310713242015,21.940431369893734,16.144695699437314,16.144695699437314,13.695669684934373,13.695669684934373,10.873107531960654,10.873107531960654,8.815804885999992,8.815804885999992,-4.765064935064934,32966593368.125904,28.691187794635397,9.62104332096515,3.65714906281617,269.66488445233557,17.595969314854766,5.711685002770702,5.697039313055833,0.0,0.0,6.970048599862962,0.0,0.0,0.0,0.0,104.84298042630542,89.52630728734553,34.742316215771396,5.573104530069267,13.117856656867854,23.8279426627722,0.0,4.47811265798691,0.0,53.88115086723114,0.0,141.9736788949958,0.0,33.380708950181976,0.0,8.631317787192485,0.0,0.0,21.646385130295943,5.41499046939678,13.847474399381248,68.26034795493803,108.3320169385109,0.0,44.52691801032051,0.0,7.9399999999999995,6.970048599862962,0.0,8.631317787192485,5.41499046939678,22.79658030552346,50.10002254038977,31.21845749445026,0.0,52.81778720383794,92.7102462893822,0.0,36.843070817346955,0.0,0.0,0.0,16.020831179720467,0.0,33.619185885067026,0.0,10.100245451198887,0.0,0.1951219512195122,46,0,2,1,2,3,0,4,1,5,0,0,1,0,5,3,3,0,0,0,0,0,6.000851319611602,8,10.673239999999993,188.28139999999948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test364,2.4525925925925924,2.4525925925925924,0.14550726463424812,0.14550726463424812,0.23476536569759682,12.974358974358974,496.42200000000014,471.2220000000003,496.21107920000003,182,0,0.2516320503863468,-0.3114237385747326,0.3114237385747326,0.2516320503863468,0.358974358974359,0.7692307692307693,1.2564102564102564,15.18369791621059,9.331063000556169,2.4268663149418446,-2.440107914325775,2.450379378317732,-2.609231002048712,6.9996659172471105,1.2530359947314635,3.0170518302804994,1.5141587537765704,1704.371404554463,25.76057329831844,21.405534189930194,21.405534189930194,19.382142733160748,13.499118074611696,13.499118074611696,10.186761159544309,10.186761159544309,8.020059929230818,8.020059929230818,6.405100480942907,6.405100480942907,-5.015064935064933,2749574014.1283226,22.012491874973215,8.782826003259597,3.3667297405477994,229.04767701089614,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,103.12824016384741,76.04624931233137,34.124317648101375,0.0,0.0,57.225479714648564,0.0,0.0,0.0,0.0,9.799819461700956,151.65917671154028,0.0,11.126902983393991,26.188229242945457,34.124317648101375,0.0,0.0,6.712752285302701,0.0,0.0,0.0,151.65917671154028,0.0,11.126902983393991,0.0,6.48,0.0,0.0,0.0,6.712752285302701,0.0,0.0,61.639630412739855,0.0,0.0,161.45899617324122,0.0,0.0,0.0,4.905185185185185,0.0,13.719160210380453,0.0,54.8968140064668,0.0,0.14550726463424812,0.0,0.0,39,0,2,0,2,2,0,6,0,6,0,0,2,0,3,2,3,0,0,0,0,0,4.957227847078342,8,7.4362000000000075,165.8999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test365,6.290303644685791,6.290303644685791,0.13222422907007436,-0.13222422907007436,0.18180458641384592,14.019607843137255,690.893,660.653,690.1799555800001,242,0,0.1349639720547683,-0.4560660745642413,0.4560660745642413,0.1349639720547683,0.5098039215686274,1.1568627450980393,2.0784313725490198,32.13362904442513,9.787483041051876,2.360194574518421,-2.2446241349434013,2.5644197780023616,-2.1451695556206944,7.576201370940709,0.6603948851142181,3.9328493815053567,1.258743734950059,3063.3100274728013,34.00913196383237,28.243527715373652,29.876520877229105,24.952659509511957,17.32501097080443,18.871804295072376,14.26070438591864,15.872929030261119,11.15847474619717,12.83874077228363,8.701486044224088,10.393173138843927,-5.619999999999997,1611525839979.8335,29.142928079165703,10.454076952183115,4.044815592935716,302.26465367292747,4.417150937053347,22.54081283265161,0.0,0.0,0.0,0.0,0.0,0.0,8.725398582164342,11.336785877934737,98.77661335784383,105.02282159589187,41.92317865189116,11.35457963349011,4.417150937053347,76.17691503487383,0.0,0.0,8.725398582164342,26.186202068468653,0.0,144.08406291278484,0.0,44.507611933575966,0.0,11.374772549367124,0.0,11.336785877934737,0.0,16.769570102886888,6.923737199690624,30.537828874472236,140.53625795691158,0.0,86.61838890765782,0.0,37.86,0.0,0.0,0.0,5.41499046939678,0.0,50.00361573667219,76.03447982893385,0.0,23.469520014857956,136.03218589984252,13.14254951921769,18.87829014689895,3.1466864738534728,0.0,4.7960751224248845,17.022839505486203,0.0,46.634836552890995,0.0,6.9379388651121605,0.0,0.08695652173913043,51,0,3,1,1,2,0,7,2,9,0,0,4,0,5,3,3,0,0,0,0,0,5.973772799049732,11,14.29601999999998,216.7589999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test366,2.352901740815702,2.352901740815702,1.239233720749549,1.239233720749549,0.2065118786242249,11.58974358974359,512.6770000000001,488.48500000000035,512.159871768,182,0,0.03553288561200938,-0.13519033687106774,0.13519033687106774,0.03553288561200938,0.28205128205128205,0.7692307692307693,1.4871794871794872,32.1335050910667,9.950602791775779,2.084133246266481,-2.0918309994107442,2.371523934215693,-1.8314654812604307,7.253870022887132,1.6006737320086553,3.3791527224371696,1.1578741943784574,2148.5276169450945,25.76057329831844,21.264654751014888,22.081151331942614,19.281122218727102,13.336451520739377,14.152948101667105,10.228603513112388,11.31238046959921,7.830983263486674,8.982801601717481,5.747960721895316,6.834369187979112,-4.719999999999997,2883381168.7946754,22.28066101796767,8.940322021376518,3.9080988815414015,230.96970713504123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.336785877934737,103.12824016384741,97.39017528727244,20.172288261867795,0.0,0.0,53.053970997661715,0.0,0.0,0.0,0.0,0.0,145.59280964307868,0.0,33.380708950181976,0.0,0.0,0.0,11.336785877934737,0.0,0.0,0.0,0.0,145.59280964307868,0.0,75.09789406990893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.09789406990893,0.0,11.336785877934737,145.59280964307868,0.0,2.69294558994601,1.868521543585573,0.0,7.76614933896892,7.499552581644202,0.0,53.33949761252197,0.0,0.0,0.0,0.0,39,0,0,0,0,0,0,7,1,8,0,0,1,0,1,1,3,0,0,0,0,0,5.107597034609275,8,11.361899999999983,170.65099999999964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
test367,2.4413549277735784,2.4413549277735784,0.0036633648968364962,-0.0036633648968364962,0.22047204842490628,13.891891891891891,470.61500000000024,444.4070000000003,470.203450832,174,0,0.015857457017631946,-0.0622253893350421,0.0622253893350421,0.015857457017631946,0.40540540540540543,0.9459459459459459,1.6486486486486487,14.378529388238722,9.808503839013675,2.3482485624321465,-2.22113394652649,2.5002280869810978,-2.1440614685101487,6.2715644320798605,0.6604108966807607,3.1791759450732813,1.394119962328893,1989.4441315141928,24.725039392385707,21.047005383792524,21.047005383792524,18.109322916611433,13.11880215351701,13.11880215351701,10.945689631084534,10.945689631084534,8.643891389147068,8.643891389147068,6.794019190745646,6.794019190745646,-4.419999999999997,801131787.965158,20.74071632382564,7.305434321907068,2.7865331955974497,216.71569940269075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.10844870015188,82.89132428882634,5.41499046939678,0.0,0.0,32.31734528678877,0.0,0.0,0.0,19.26246486877803,0.0,132.45424435262626,0.0,33.380708950181976,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,24.974377382775238,121.32734136923226,0.0,65.69805423697075,0.0,0.0,0.0,0.0,0.0,5.41499046939678,0.0,0.0,76.82495722036472,0.0,0.0,135.17481576861348,0.0,0.0,0.0,0.0,7.991123359314647,10.741813886642895,0.0,45.13477380167955,0.0,4.71562228569624,0.0,0.08108108108108109,37,0,0,1,0,1,0,7,0,7,0,0,0,0,0,0,2,0,0,0,0,0,4.095133537649028,8,10.22429999999999,158.58199999999965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test368,6.0549492701266985,6.0549492701266985,0.8467466277910002,0.8467466277910002,0.23684573250257818,12.432432432432432,512.6190000000001,496.4910000000002,512.0765531320002,174,0,0.13496398714726723,-0.4560660745043668,0.4560660745043668,0.13496398714726723,0.5135135135135135,1.1081081081081081,1.8918918918918919,32.14075915724554,9.922983579665344,2.2613397669168895,-2.1253358936350866,2.518951568744934,-1.883326464526211,7.57631864302079,0.6687601167518,3.706033123139239,1.3415711884007433,2069.060762865882,24.346359735945345,19.251203560425438,20.884196722280887,18.348469228349533,11.83040717327509,13.291000659955532,8.92541064854279,9.982306024254106,6.870351165132515,7.92724654084383,5.145952324713323,6.265222488867901,-4.459999999999998,1317991027.9353204,20.70463585149298,8.026291365814703,3.145487327176984,218.79343357085492,4.417150937053347,33.57421426788413,0.0,0.0,0.0,0.0,0.0,0.0,17.47247854499724,0.0,78.86277189000094,40.452907172172814,21.899351412323583,23.082766978688724,4.417150937053347,67.42942967550245,0.0,8.747079962832899,8.725398582164342,0.0,0.0,97.06187309538579,0.0,33.380708950181976,0.0,11.374772549367124,0.0,11.728187345198613,8.747079962832899,11.35457963349011,0.0,0.0,110.20442261460349,0.0,66.35259909762858,0.0,63.64,0.0,0.0,0.0,0.0,0.0,66.60046866360172,34.209669962082714,0.0,30.33183534230805,66.73003775307771,21.889629482050587,25.04044742620476,2.443477317235433,0.0,2.1630779582400015,11.515407454560407,0.0,33.337589843759396,0.0,0.0,0.0,0.0,37,0,5,0,1,1,0,5,2,7,0,0,6,0,7,3,3,0,0,0,0,0,4.4913902693831265,8,9.318099999999994,152.54199999999977,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test369,2.4845528496892584,2.4845528496892584,0.0699056937781235,-0.0699056937781235,0.18341343609156452,14.5,612.5850000000002,579.3210000000003,612.2736794560001,226,0,0.251632050386372,-0.3114237385695776,0.3114237385695776,0.251632050386372,0.4166666666666667,0.9166666666666666,1.5208333333333333,15.183876203431668,9.33105497907374,2.4325094168843324,-2.4403529236342956,2.5063365089686234,-2.609237138934485,6.999729999741874,0.6604021721628147,3.372280526412233,1.2854626012762287,2283.219917562782,31.984187937450034,27.060234728309446,27.060234728309446,23.592486164205816,16.90381861299095,16.90381861299095,13.751682508824418,13.751682508824418,10.829763995913458,10.829763995913458,8.658346845178013,8.658346845178013,-5.795064935064932,287193035466.80035,27.329901414838606,10.10050568227189,3.759684108169365,282.1937664066207,9.799819461700956,0.0,0.0,0.0,6.712752285302701,0.0,0.0,0.0,0.0,0.0,123.04208163169028,104.36642234758098,39.53930811749815,0.0,0.0,57.225479714648564,0.0,0.0,0.0,19.26246486877803,9.799819461700956,174.9188138318575,0.0,22.253805966787983,26.188229242945457,34.124317648101375,0.0,0.0,6.712752285302701,5.41499046939678,0.0,24.974377382775238,163.7919108484635,0.0,22.253805966787983,0.0,6.48,0.0,0.0,0.0,12.12774275469948,0.0,0.0,83.89343637952784,0.0,0.0,187.43920470954566,0.0,0.0,0.0,4.969105699378517,0.0,19.155501985412737,0.0,60.611394824237045,0.0,4.84733082430503,0.0,0.06666666666666667,48,0,2,1,2,3,0,7,0,7,0,0,2,0,3,2,3,0,0,0,0,0,5.7509546778439145,10,9.742499999999998,203.46399999999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
